gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.1107,0.5893,0.3897,0.5850,0.1070,0.2200,0.0035,0.1118
20,0.0888,0.6310,0.4671,0.6141,0.1468,0.2524,-0.0442,0.0971
30,0.0397,0.6644,0.4524,0.5301,0.0913,0.1410,-0.0563,0.0522
45,0.0173,0.5827,0.3582,0.3425,0.0298,0.0931,-0.0296,0.0243
