gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,0.0563,0.5352,0.3649,0.4178,0.0490,0.1277,-0.0140,0.0656
