gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.2312,0.4575,0.5238,0.4170,0.0433,0.2106,0.0714,0.2084
3,0.3615,0.7292,0.7228,0.6015,0.1580,0.3215,0.2084,0.1492
5,0.4560,0.8012,0.7907,0.6618,0.1270,0.3132,0.2517,0.1930
10,0.4787,0.8509,0.8285,0.6432,0.0286,0.2690,0.2488,0.1068
