task_id,demo,T,rho
6,demo_26,122,0.8807815716688531
6,demo_27,129,0.9186270125223616
6,demo_28,155,0.8718539524991138
6,demo_29,123,0.8344146212482749
6,demo_3,108,0.9800413463278934
6,demo_30,135,0.8995317529997076
6,demo_31,141,0.9304465088402756
6,demo_32,124,0.7886766325727773
6,demo_33,113,0.8571012708763059
6,demo_34,115,0.8735974118204057
6,demo_35,122,0.9133966248211459
6,demo_36,130,0.9409305056739815
6,demo_37,125,0.8990660522273424
6,demo_38,131,0.8800725991565687
6,demo_39,117,0.881865455798828
6,demo_4,123,0.9119706955927306
6,demo_40,110,0.9501566620832675
6,demo_41,133,0.8537252221462747
6,demo_42,114,0.9138859075352869
6,demo_43,107,0.9345206606712515
6,demo_44,133,0.9559737199171604
6,demo_45,154,0.901422658208292
6,demo_46,122,0.9314059500166874
6,demo_47,119,0.8569933057968951
6,demo_48,159,0.6028122760926679
6,demo_49,152,0.9319192996124905
6,demo_5,130,0.8902402053831133
6,demo_6,124,0.9371266719118803
6,demo_7,123,0.8986018495827477
6,demo_8,133,0.9474092286346802
6,demo_9,113,0.9001430567569367
7,demo_0,155,0.9518417066804165
7,demo_1,125,0.9445099846390168
7,demo_10,140,0.9866173930156787
7,demo_11,164,0.9686776488512235
7,demo_12,124,0.9806955153422502
7,demo_13,138,0.9619704626954235
7,demo_14,120,0.9502951593860683
7,demo_15,137,0.9422125562379823
7,demo_16,141,0.9759974485187409
7,demo_17,152,0.9278938483723917
7,demo_18,137,0.9520273675957212
7,demo_19,128,0.9472051822010621
7,demo_2,124,0.957878835562549
7,demo_21,124,0.9390904799370573
7,demo_22,128,0.9684467130562168
7,demo_23,126,0.9771983160090721
7,demo_24,144,0.9024625255837342
7,demo_25,129,0.9671176207513419
7,demo_27,132,0.9532801469322159
7,demo_28,140,0.9767684940193744
7,demo_29,133,0.9173085359259749
7,demo_30,135,0.9384851947197431
7,demo_31,140,0.9752334302770551
7,demo_32,142,0.959902848125803
7,demo_33,133,0.9590495914140849
7,demo_34,157,0.9413207577889985
7,demo_36,148,0.9068314474061931
7,demo_37,128,0.9813793261307451
7,demo_38,133,0.9582742473551585
7,demo_39,128,0.9494826954770188
7,demo_4,136,0.9657745336577452
7,demo_40,130,0.966991219325677
7,demo_41,129,0.944907200357782
7,demo_44,141,0.9902232439571191
7,demo_45,142,0.9535070862610568
7,demo_47,124,0.9595279307631783
7,demo_48,136,0.916430513811364
7,demo_49,154,0.9509992853446364
7,demo_5,138,0.9777026363675798
7,demo_6,133,0.9085757133675437
7,demo_7,130,0.980590996178653
7,demo_8,139,0.9359633316545136
7,demo_9,145,0.9868367186269879
8,demo_0,115,0.8542413004024304
8,demo_1,107,0.8681302533356845
8,demo_10,116,0.8801676085034406
8,demo_11,125,0.9582503198940949
8,demo_12,106,0.7840743633020127
8,demo_13,137,0.8281890627392541
8,demo_14,97,0.760689043048757
8,demo_15,152,0.6723733759798795
8,demo_16,114,0.7399809643385109
8,demo_17,165,0.7136662261016113
8,demo_18,99,0.8420037105751391
8,demo_19,104,0.8384615384615385
8,demo_2,138,0.8837459388249477
8,demo_20,125,0.872006144393241
8,demo_21,127,0.9397204255718035
8,demo_22,100,0.8463606360636062
8,demo_23,110,0.8504429366814689
8,demo_24,111,0.8382063882063882
8,demo_25,140,0.8503946994380182
8,demo_26,109,0.7844963395422111
8,demo_27,116,0.8589628262791681
8,demo_28,124,0.8042926829268292
8,demo_3,157,0.6862669701499018
8,demo_30,96,0.8159685837288635
8,demo_31,116,0.7597585822473379
