gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
20,0.7337577098414163,0.7037874421954056,0.9211729244370068,0.880569388716569,0.1597718458002998,0.521049873359946,0.31138007488743735,0.7368423710740637
