gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,0.0440,0.5128,0.4176,0.4756,0.0690,0.2081,-0.0284,0.0520
