task_id,demo,T,rho
3,demo_40,95,0.8994680851063829
3,demo_41,114,0.9473660762375449
3,demo_42,89,0.9606571331290433
3,demo_43,102,0.7924150624429113
3,demo_44,113,0.847244690458664
3,demo_45,99,0.9144555178012728
3,demo_46,103,0.9322885062650633
3,demo_47,90,0.9362017376781671
3,demo_48,100,0.8481608160816081
3,demo_49,90,0.891542165699469
3,demo_5,99,0.9499814471243042
3,demo_6,111,0.7309845559845559
3,demo_7,95,0.9220217036090316
3,demo_8,111,0.8920059670059669
3,demo_9,129,0.7999010504432376
4,demo_0,153,0.943317423435282
4,demo_1,142,0.9709350877694639
4,demo_10,139,0.9730238169712676
4,demo_12,145,0.9556368202601179
4,demo_13,141,0.9477278005568598
4,demo_14,138,0.9376786578652165
4,demo_15,150,0.9717738315251909
4,demo_16,131,0.9421353045582281
4,demo_17,156,0.8976157304421339
4,demo_18,148,0.9649427558453696
4,demo_19,162,0.8985267323490849
4,demo_2,158,0.866785779753612
4,demo_20,153,0.9722601959444064
4,demo_21,163,0.8680190034687306
4,demo_22,149,0.9546361496023262
4,demo_23,165,0.9606082341902542
4,demo_24,140,0.9477049434868683
4,demo_25,151,0.9547385059939664
4,demo_26,149,0.9427288483497122
4,demo_27,132,0.8186770326530254
4,demo_28,142,0.9396090873465762
4,demo_29,139,0.9229500871352606
4,demo_3,129,0.9512969588550985
4,demo_32,156,0.9625958179892841
4,demo_33,147,0.9398058729252929
4,demo_34,131,0.9764039080827411
4,demo_36,163,0.9278619045266578
4,demo_37,138,0.9069449391331162
4,demo_38,140,0.9467362330525645
4,demo_4,143,0.9738510927102747
4,demo_40,157,0.9511315500592288
4,demo_41,134,0.9028738584645303
4,demo_42,127,0.9436047056617921
4,demo_43,137,0.9612552518992717
4,demo_44,137,0.9630905293642845
4,demo_46,147,0.9377705913909437
4,demo_47,151,0.9589787382363191
4,demo_48,134,0.898756842354643
4,demo_49,137,0.9556174459298675
4,demo_5,158,0.9353108423251222
4,demo_7,156,0.9455287142048393
4,demo_8,159,0.9438954978921739
4,demo_9,132,0.9366066187532688
5,demo_0,137,0.9093189587806386
5,demo_1,131,0.6121699999221077
5,demo_10,137,0.7908908150967454
5,demo_11,100,0.7503870387038702
5,demo_12,96,0.8104273278238673
5,demo_13,128,0.9312066975018363
5,demo_14,154,0.5789539399762037
5,demo_15,102,0.8313043183244652
5,demo_16,116,0.8146327117854434
