gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,-0.0007,0.4222,-0.0212,0.2217,0.0523,-0.0492,-0.0233,-0.0006
