gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.0541,0.5650,0.4390,0.4551,-0.0210,0.2575,0.0207,0.0526
20,0.0274,0.5861,0.3418,0.5317,0.0932,0.2306,0.0088,0.0208
30,0.0222,0.6409,0.4251,0.3106,0.0676,0.2419,-0.0214,0.0193
45,0.0103,0.4012,0.2574,0.3192,-0.0205,0.1008,-0.0117,0.0075
