gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,-0.0032,0.0628,0.0511,0.0522,0.0025,0.0228,-0.0021,-0.0054
