gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.2807,0.5901,0.6622,0.7410,-0.0613,0.5736,0.2070,0.2813
20,0.2373,0.7556,0.7784,0.7589,0.5330,0.6545,0.2939,0.2173
30,0.2418,0.7976,0.8363,0.8189,0.5302,0.6799,0.3512,0.1872
45,0.2167,0.8352,0.8544,0.8352,0.4563,0.6743,0.2825,0.1286
