gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.2927,-1.0134,-1.5491,-1.2284,-1.4054,-0.5191,-0.1221,0.3202
15,0.2722,-0.5439,-1.0162,-1.1429,-0.7049,-0.3440,-0.0514,0.3136
20,0.2124,-0.0722,-0.2368,-0.6931,-0.3273,-0.5725,-0.0507,0.2625
30,0.1615,0.0623,-0.0706,-0.9345,-0.2177,-0.0053,0.1356,0.1830
