gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,0.0443,0.5171,0.3348,0.5008,0.0572,0.2019,-0.0123,0.0483
