gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,0.0027,0.3775,0.1306,0.2458,0.0277,0.0670,-0.0178,0.0005
