gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.5234,0.6209,0.3756,0.5218,0.0263,0.1837,0.0380,0.5901
3,0.5367,0.8433,0.8308,0.7183,0.2294,0.4000,0.4831,0.3504
5,0.6130,0.8907,0.8631,0.7541,0.1614,0.4289,0.5405,0.3792
10,0.6027,0.9130,0.8824,0.7305,-0.0648,0.3145,0.5267,0.2754
