gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.4190,0.5376,-1.3988,0.5803,0.1711,0.4270,0.0933,0.4299
3,0.3183,0.7678,0.8248,0.7175,0.5272,0.5901,0.4395,0.2827
5,0.3724,0.8886,0.8875,0.8094,0.4828,0.4057,0.5321,0.3137
10,0.3139,0.9136,0.8544,0.5673,0.4807,0.0219,0.5204,0.2370
