gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.0142,0.2563,0.0665,0.2943,0.0754,0.0306,-0.0538,0.0152
20,0.0057,0.4048,0.2002,0.3422,0.1215,0.0834,-0.0536,0.0072
30,-0.0134,0.2477,0.0740,0.2024,0.0199,0.0255,-0.0558,-0.0070
45,-0.0030,0.1071,0.0092,0.1058,0.0198,-0.0360,-0.0203,0.0048
