gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.48260889290317177,-0.6776008635138429,-8.63858117169053,-591.3532507019281,-80.79206304358024,-69.76699573215534,-93.92199321675542,0.5153246210207421
13,0.5495953191917846,-1.2216062753091257,0.6867111186528614,0.3216856389197764,-1.1317192519452197,-0.2171186758884942,0.3409824182803851,0.5669469454278835
20,0.4664671721027146,0.5504360354164013,-2.4061973823012917,0.20201301077273837,-0.3146402176499401,0.15226959528552875,-0.2760962143262977,0.5056585568427402
40,0.24532495788001218,0.08402903166069842,0.7481738225794634,0.6557429365712579,0.294398944876075,0.41140682518792027,0.43175416398305166,0.20942153535984998
