gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.2320,0.6883,0.7777,0.7386,0.2614,0.3489,0.2484,0.2287
20,0.1902,0.7337,0.6969,0.6949,0.2201,0.4128,0.2651,0.1711
30,0.1797,0.7327,0.6641,0.7186,0.2915,0.4941,0.2732,0.1341
45,0.1239,0.8159,0.7267,0.6778,0.2286,0.5580,0.1275,0.0794
