gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.3549,0.6633,0.7430,0.5913,-0.0097,0.4573,0.2231,0.3565
3,0.3064,0.7827,0.7474,0.7215,0.3328,0.5041,0.2297,0.2983
5,0.2389,0.8381,0.7816,0.7510,0.2028,0.5168,0.2534,0.2016
10,0.2094,0.8690,0.7981,0.5350,0.2318,0.4633,0.2382,0.1538
