gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
30,0.0196,0.6172,0.3816,0.4375,0.0592,0.2010,-0.0923,0.0371
