gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
1,0.3412,0.5894,0.6341,0.7690,0.0653,0.2622,0.1812,0.3441
3,0.2646,0.8844,0.8851,0.8752,0.5636,0.7048,0.4032,0.2185
5,0.3287,0.9281,0.9273,0.8959,0.5685,0.7222,0.4791,0.2591
10,0.2758,0.9470,0.9152,0.9019,0.4342,0.6828,0.4622,0.1786
