gap,r2_aggregate,r2_dim0,r2_dim1,r2_dim2,r2_dim3,r2_dim4,r2_dim5,r2_dim6
10,0.0932,0.3310,0.2919,0.2874,0.1611,0.2341,-0.0141,0.0950
15,0.0723,0.4033,0.4578,0.4898,0.2318,0.3348,-0.0304,0.0740
20,0.0597,0.4142,0.5113,0.4772,0.1849,0.3374,0.0010,0.0586
30,0.0348,0.5440,0.4528,0.6100,0.1582,0.4345,0.0156,0.0220
